gamesPlayed,playerBirthCity,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerTeamsPlayedFor,playerWeight,seasonId,shotAttempts,shotAttemptsAgainst,shotAttemptsAhead,shotAttemptsBehind,shotAttemptsClose,shotAttemptsFor,shotAttemptsRelPctg,shotAttemptsTied,unblockedShotAttempts,unblockedShotAttemptsAgainst,unblockedShotAttemptsAhead,unblockedShotAttemptsBehind,unblockedShotAttemptsClose,unblockedShotAttemptsFor,unblockedShotAttemptsRelPctg,unblockedShotAttemptsTied
13,Prince George,CAN,1990-06-04,BC,,,,Brandon,73,8475430,0,1,Manning,Brandon Manning,CAN,D,L,CHI,205,20182019,-6,154,9,-4,-3,148,-0.0524,-11,-9,112,8,-8,0,103,-0.0574,-9
13,St. Louis,USA,1988-04-23,MO,161.0,6.0,2007.0,Pat,75,8474034,0,1,Maroon,Pat Maroon,USA,L,L,STL,225,20182019,-6,128,-2,-5,5,122,0.0471,1,2,93,5,-6,8,95,0.0579,3
15,Vancouver,CAN,1994-03-09,BC,5.0,1.0,2012.0,Morgan,73,8476853,0,1,Rielly,Morgan Rielly,CAN,D,L,TOR,221,20182019,-6,295,-14,18,-5,289,-0.0018,-10,12,218,3,6,2,230,0.0483,3
3,Calgary,CAN,1995-05-09,AB,50.0,2.0,2013.0,Dillon,76,8477471,0,1,Heatherington,Dillon Heatherington,CAN,D,L,DAL,225,20182019,-6,33,-2,-2,-4,27,0.0684,-2,-2,26,-1,-1,-2,24,0.0749,0
13,Turku,FIN,1983-03-12,,6.0,1.0,2001.0,Mikko,75,8469459,0,1,Koivu,Mikko Koivu,FIN,C,L,MIN,219,20182019,-6,165,-1,13,-29,159,0.0086,-18,2,118,6,8,-20,120,0.0066,-12
15,New Westminster,CAN,1989-08-14,BC,3.0,1.0,2007.0,Kyle,73,8474068,0,1,Turris,Kyle Turris,CAN,C,R,NSH,190,20182019,-6,181,-20,11,-7,175,-0.0194,3,5,132,-9,8,-3,137,0.0049,6
2,Oakville,CAN,1997-05-05,ON,,,,Matt,74,8479644,0,1,Luff,Matt Luff,CAN,R,R,LAK,190,20182019,-6,23,-6,0,-3,17,-0.0545,0,-2,16,-4,0,1,14,-0.0333,2
5,Taber,CAN,1991-08-21,AB,162.0,6.0,2010.0,Brandon,74,8475869,0,1,Davidson,Brandon Davidson,CAN,D,L,CHI,208,20182019,-6,57,-1,4,-4,51,-0.0194,-9,-7,45,0,-1,-2,38,-0.0329,-6
2,Orangeville,CAN,1995-12-05,ON,10.0,1.0,2014.0,Nick,74,8477941,0,1,Ritchie,Nick Ritchie,CAN,L,L,ANA,234,20182019,-6,31,0,-4,-11,25,0.0258,-2,-3,19,0,-1,-5,16,0.1,-2
14,Regina,CAN,1994-07-25,SK,7.0,1.0,2012.0,Matt,72,8476856,0,1,Dumba,Matt Dumba,CAN,D,R,MIN,182,20182019,-6,268,-5,15,-45,262,0.0201,-16,2,206,6,8,-35,208,0.0083,-12
15,Toronto,CAN,1983-06-13,ON,2.0,1.0,2001.0,Jason,75,8469455,0,1,Spezza,Jason Spezza,CAN,C,R,DAL,215,20182019,-6,157,-18,5,12,151,0.0398,7,-5,118,-8,2,9,113,0.032,1
14,Winkler,CAN,1985-09-07,MB,18.0,1.0,2003.0,Eric,76,8470611,0,1,Fehr,Eric Fehr,CAN,C,R,MIN,209,20182019,-6,118,5,-3,-16,112,0.005,-8,-2,86,11,-5,-19,84,-0.0046,-8
4,Slave Lake,CAN,1996-05-10,AB,48.0,2.0,2014.0,Nicolas,71,8477979,0,1,Aube-Kubel,Nicolas Aube-Kubel,CAN,R,R,PHI,187,20182019,-7,20,-7,0,-4,13,-0.0701,0,-2,12,-3,0,-1,10,-0.0353,1
11,Windsor,CAN,1989-05-08,ON,148.0,5.0,2008.0,Matt,75,8474709,0,1,Martin,Matt Martin,CAN,L,L,NYI,220,20182019,-7,97,-10,2,2,90,0.0869,1,3,69,0,1,6,72,0.1313,2
14,Malmö,SWE,1996-10-27,,53.0,2.0,2015.0,Rasmus,73,8478397,0,1,Andersson,Rasmus Andersson,SWE,D,R,CGY,214,20182019,-7,196,-23,8,-11,189,-0.0642,8,-13,154,-17,5,-16,141,-0.0561,-1
15,Winnipeg,CAN,1995-03-02,MB,12.0,1.0,2013.0,Max,70,8477503,0,1,Domi,Max Domi,CAN,L,L,MTL,193,20182019,-7,181,-10,16,-9,174,-0.0643,-13,-4,126,-2,12,-13,122,-0.0524,-14
11,Belleville,CAN,1991-07-20,ON,138.0,5.0,2011.0,Andrew,71,8476381,0,1,Shaw,Andrew Shaw,CAN,R,R,MTL,182,20182019,-7,79,-11,-1,1,72,-0.0778,5,-4,58,-11,3,-3,54,-0.0688,4
3,London,CAN,1996-02-28,ON,157.0,6.0,2015.0,Brett,69,8478881,0,1,Seney,Brett Seney,CAN,L,L,NJD,156,20182019,-7,39,-6,0,-4,32,-0.0513,-1,-6,29,-2,-3,-3,23,-0.0629,-1
13,Surrey,CAN,1997-04-02,BC,26.0,1.0,2015.0,Noah,74,8478454,0,1,Juulsen,Noah Juulsen,CAN,D,R,MTL,193,20182019,-7,201,-26,12,5,194,-0.0661,7,-14,145,-23,4,-9,131,-0.0827,5
5,Kosice,SVK,1992-02-18,,46.0,2.0,2010.0,Martin,77,8475716,0,1,Marincin,Martin Marincin,SVK,D,L,TOR,213,20182019,-7,56,-2,3,-2,49,-0.0333,-8,-1,38,-1,6,-1,37,-0.0133,-6
6,Volketswil,CHE,1993-07-08,,,,,Dean,74,8478567,0,1,Kukan,Dean Kukan,CHE,D,L,CBJ,186,20182019,-7,68,1,1,-9,61,-0.0737,-9,-6,52,2,1,-11,46,-0.1043,-9
8,Stouffville,CAN,1990-06-24,ON,20.0,1.0,2008.0,Michael,72,8474584,0,1,Del Zotto,Michael Del Zotto,CAN,D,L,VAN,201,20182019,-7,113,-18,8,0,106,0.0113,3,-15,93,-16,3,-7,78,-0.0272,-2
15,Madison,USA,1989-09-05,WI,98.0,4.0,2009.0,Craig,73,8475225,0,1,Smith,Craig Smith,USA,R,R,NSH,208,20182019,-7,168,-20,9,-3,161,-0.0218,4,1,122,-12,6,2,123,-0.005,7
1,Bonney Lake,USA,1996-08-26,WA,60.0,2.0,2016.0,Dylan,72,8479580,0,1,Gambrell,Dylan Gambrell,USA,C,R,SJS,195,20182019,-8,12,-2,0,-8,4,-0.1477,-6,-6,10,-1,0,-7,4,-0.1143,-5
9,Orland Park,USA,1994-04-13,IL,137.0,5.0,2012.0,Connor,71,8476941,0,1,Carrick,Connor Carrick,USA,D,R,DAL,192,20182019,-8,125,-18,-1,16,117,-0.0202,11,-1,86,-12,0,14,85,0.0008,11
14,Surrey,CAN,1994-08-13,BC,63.0,3.0,2012.0,Jujhar,76,8476915,0,1,Khaira,Jujhar Khaira,CAN,L,L,EDM,212,20182019,-8,108,5,-2,-19,100,-0.0261,-11,-10,82,11,-10,-17,72,-0.0498,-11
8,Arlington,USA,1994-10-03,TX,4.0,1.0,2013.0,Seth,76,8477495,0,1,Jones,Seth Jones,USA,D,R,CBJ,210,20182019,-8,156,-20,22,-3,148,0.0059,-10,0,120,-16,19,6,120,0.0087,-3
15,Vancouver,CAN,1988-06-07,BC,50.0,2.0,2006.0,Milan,75,8473473,0,1,Lucic,Milan Lucic,CAN,L,L,EDM,231,20182019,-8,147,-5,15,-12,139,-0.0197,-18,-20,115,-2,7,-16,95,-0.0775,-25
15,Eden Prairie,USA,1998-11-22,MN,8.0,1.0,2017.0,Casey,73,8479999,0,1,Mittelstadt,Casey Mittelstadt,USA,C,L,BUF,202,20182019,-8,146,-17,18,-15,138,-0.0274,-9,-8,113,-19,18,-9,105,-0.0437,-7
15,Hilton Head Isl.,USA,1994-09-20,SC,30.0,1.0,2013.0,Ryan,72,8477451,0,1,Hartman,Ryan Hartman,USA,R,R,NSH,181,20182019,-8,161,-8,0,7,153,-0.0243,0,-8,125,2,-2,0,117,-0.0299,-8
6,Zurich,CHE,1993-03-21,,86.0,3.0,2013.0,Sven,70,8477413,0,1,Andrighetto,Sven Andrighetto,CHE,R,L,COL,188,20182019,-8,70,-4,9,-6,62,-0.0259,-13,-3,47,-2,6,-3,44,-0.0029,-7
15,Winchester,USA,1992-06-08,MA,,,,Conor,68,8477839,0,1,Sheary,Conor Sheary,USA,L,L,BUF,176,20182019,-8,190,-17,-1,-5,182,-0.0254,10,-2,140,-9,-7,3,138,-0.0268,14
4,Val D'or,CAN,1997-04-28,QC,52.0,2.0,2015.0,Jeremy,73,8478468,0,1,Lauzon,Jeremy Lauzon,CAN,D,L,BOS,204,20182019,-8,44,-2,0,-6,36,-0.0303,-6,-8,37,-3,1,-4,29,-0.0189,-6
4,Ithaca,USA,1984-11-04,NY,13.0,1.0,2003.0,Dustin,72,8470606,0,1,Brown,Dustin Brown,USA,R,R,LAK,216,20182019,-8,67,-13,5,-4,59,-0.042,0,0,49,-6,6,0,49,-0.0026,0
16,Richmond,CAN,1994-04-07,BC,,,,Troy,70,8479442,0,1,Stecher,Troy Stecher,CAN,D,R,VAN,186,20182019,-8,236,-25,2,10,228,0.0486,15,-26,190,-28,-3,-4,164,0.0056,5
5,Moscow,RUS,1994-04-06,,,,,Ilya,74,8480950,0,1,Lyubushkin,Ilya Lyubushkin,RUS,D,R,ARI,201,20182019,-8,69,-19,1,9,61,-0.09,10,-8,52,-17,0,10,44,-0.0848,9
5,Calgary,CAN,1999-09-12,AB,41.0,2.0,2017.0,Jaret,71,8479994,0,1,Anderson-Dolan,Jaret Anderson-Dolan,CAN,C,L,LAK,188,20182019,-8,50,-7,-3,-2,42,-0.0819,2,-11,38,-6,-3,-9,27,-0.1369,-2
13,Buffalo,USA,1995-09-13,NY,100.0,4.0,2013.0,Miles,74,8477425,0,1,Wood,Miles Wood,USA,L,L,NJD,195,20182019,-8,164,-3,5,-6,156,0.0065,-10,6,122,10,2,-1,128,0.012,-6
4,Roseville,USA,1998-06-19,MN,73.0,3.0,2016.0,Joey,71,8479315,0,1,Anderson,Joey Anderson,USA,R,R,NJD,190,20182019,-8,52,-3,-2,2,44,-0.0027,-3,-7,39,0,-2,-2,32,-0.0537,-5
7,Sewell,USA,1995-10-24,NJ,19.0,1.0,2014.0,Tony,71,8477950,0,1,DeAngelo,Tony DeAngelo,USA,D,R,NYR,180,20182019,-8,111,10,-2,-21,103,0.04,-16,-12,88,6,-2,-20,76,0.0295,-16
4,Canton,USA,1993-05-21,MA,,,,Kevin,74,8479291,0,1,Rooney,Kevin Rooney,USA,C,L,NJD,190,20182019,-8,31,-2,3,-8,23,-0.0145,-9,-5,24,-1,2,-5,19,-0.037,-6
13,Chesterfield,USA,1998-07-29,MO,7.0,1.0,2016.0,Clayton,70,8479343,0,1,Keller,Clayton Keller,USA,C,L,ARI,170,20182019,-8,188,-23,30,-12,180,-0.0439,-15,-20,152,-19,19,-18,132,-0.0728,-20
11,San Ramon,USA,1997-09-17,CA,1.0,1.0,2016.0,Auston,75,8479318,0,1,Matthews,Auston Matthews,USA,C,L,TOR,223,20182019,-9,178,-11,11,-9,169,-0.0268,-9,-14,139,-8,4,-15,125,-0.0282,-10
9,White Rock,CAN,1984-11-13,BC,,,,Jason,73,8474520,0,1,Garrison,Jason Garrison,CAN,D,L,EDM,218,20182019,-9,90,-1,1,-6,81,-0.0736,-9,-5,71,2,5,-7,66,-0.0759,-12
13,Winterthur,CHE,1995-03-21,,18.0,1.0,2013.0,Mirco,75,8477509,0,1,Mueller,Mirco Mueller,CHE,D,L,NJD,210,20182019,-9,214,-2,3,-4,205,0.0101,-10,12,156,10,0,6,168,0.0238,2
13,Melville,CAN,1994-08-07,SK,60.0,2.0,2012.0,Damon,74,8476923,0,1,Severson,Damon Severson,CAN,D,R,NJD,205,20182019,-9,213,-14,10,-19,204,0.01,-5,1,163,-1,4,-13,164,-0.0029,-2
3,Charlottetown,CAN,1994-02-18,PE,,,,Ross,77,8477527,0,1,Johnston,Ross Johnston,CAN,L,L,NYI,235,20182019,-9,30,-6,-4,-8,21,-0.0747,1,-3,20,-4,0,-5,17,-0.0526,1
10,Skara,SWE,1996-04-05,,106.0,4.0,2014.0,Christoffer,75,8478036,0,1,Ehn,Christoffer Ehn,SWE,C,L,DET,181,20182019,-9,82,2,-3,-1,73,-0.0103,-8,-14,61,2,-8,-2,47,-0.0432,-8
10,Concord,USA,1984-02-20,NH,,,,Ben,73,8473933,0,1,Lovejoy,Ben Lovejoy,USA,D,R,NJD,205,20182019,-9,128,4,-13,-10,119,-0.0205,0,4,93,14,-10,-6,97,-0.0052,0
15,Helsinki,FIN,1987-12-23,,65.0,3.0,2008.0,Jori,74,8474627,0,1,Lehtera,Jori Lehtera,FIN,C,L,PHI,212,20182019,-9,106,-17,-5,3,97,-0.0139,13,-2,76,-13,-3,8,74,-0.001,14
6,Abbotsford,CAN,1990-04-20,BC,119.0,4.0,2008.0,Derek,75,8474683,0,1,Grant,Derek Grant,CAN,C,L,PIT,215,20182019,-10,50,-8,-2,-6,40,-0.0597,0,-4,37,-6,1,-4,33,-0.03,1
3,Orebro,SWE,1986-11-09,,194.0,7.0,2007.0,Carl,74,8474125,0,1,Gunnarsson,Carl Gunnarsson,SWE,D,L,STL,198,20182019,-10,37,-15,0,2,27,0.0339,5,-12,30,-13,0,-1,18,0.0221,1
15,Dorchester,CAN,1993-06-15,ON,37.0,2.0,2011.0,Boone,74,8476432,0,1,Jenner,Boone Jenner,CAN,C,L,CBJ,206,20182019,-10,199,-28,18,2,189,-0.0134,0,-2,148,-19,20,1,146,-0.0146,-3
12,Mequon,USA,1996-08-05,WI,146.0,5.0,2014.0,Anders,72,8478075,0,1,Bjork,Anders Bjork,USA,L,L,BOS,190,20182019,-10,114,-14,-9,-4,104,-0.0503,13,3,73,-6,-7,6,76,-0.0084,16
5,Boden,SWE,1994-03-23,,81.0,3.0,2012.0,Oskar,75,8476897,0,1,Sundqvist,Oskar Sundqvist,SWE,C,R,STL,209,20182019,-10,38,-7,-8,-6,28,-0.0169,5,-5,26,-3,-6,-3,21,0.0095,4
14,Rochester Hills,USA,1987-07-26,MI,95.0,4.0,2007.0,Alec,73,8474166,0,1,Martinez,Alec Martinez,USA,D,L,LAK,208,20182019,-10,244,-33,27,-10,234,-0.0163,-4,-3,175,-16,22,-17,172,-0.0009,-9
15,Stockholm,SWE,1994-09-22,,14.0,1.0,2013.0,Alexander,74,8477505,0,1,Wennberg,Alexander Wennberg,SWE,C,L,CBJ,196,20182019,-10,180,-7,4,0,170,-0.0148,-7,-7,137,4,-3,-3,130,-0.0271,-8
6,Blaine,USA,1981-06-17,MN,131.0,5.0,2000.0,Matt,72,8468611,0,1,Hendricks,Matt Hendricks,USA,C,L,MIN,211,20182019,-10,48,2,1,-15,38,0.0014,-13,0,33,2,4,-6,33,0.0653,-6
13,Regina,CAN,1986-03-19,SK,,,,Tyler,73,8475098,0,1,Bozak,Tyler Bozak,CAN,C,R,STL,199,20182019,-10,139,-13,4,-5,129,0.0393,-1,-7,98,-9,-2,-1,91,0.0269,4
4,Niagara Falls,USA,1992-10-26,NY,36.0,2.0,2011.0,Adam,72,8476431,0,1,Clendening,Adam Clendening,USA,D,R,CBJ,196,20182019,-11,42,-9,-2,-5,31,-0.0716,0,-12,34,-8,-3,-10,22,-0.1143,-1
5,Milwaukee,USA,1985-10-30,WI,13.0,1.0,2004.0,Drew,74,8471226,0,1,Stafford,Drew Stafford,USA,R,R,NJD,215,20182019,-11,54,-2,-3,-13,43,-0.0307,-6,-8,41,1,-7,-8,33,-0.0414,-2
3,Ozieri,ITA,1990-01-30,,19.0,1.0,2008.0,Luca,75,8474579,0,1,Sbisa,Luca Sbisa,CHE,D,L,NYI,204,20182019,-11,43,-9,-3,-8,32,-0.0308,1,-8,33,-6,-3,-6,25,-0.0126,1
13,Langley,CAN,1998-02-15,BC,20.0,1.0,2016.0,Dennis,72,8479395,0,1,Cholowski,Dennis Cholowski,CAN,D,L,DET,195,20182019,-11,219,-1,-10,-4,208,0.0142,0,-17,171,-1,-17,-6,154,0.0053,1
13,Vancouver,CAN,1999-04-17,BC,9.0,1.0,2017.0,Michael,78,8479992,0,1,Rasmussen,Michael Rasmussen,CAN,C,L,DET,221,20182019,-11,119,-4,7,-10,108,0.0073,-14,-14,95,-8,2,-9,81,0.001,-8
14,Oulu,FIN,1992-02-26,,9.0,1.0,2010.0,Mikael,70,8475798,0,1,Granlund,Mikael Granlund,FIN,R,L,MIN,185,20182019,-11,192,-1,9,-36,181,0.0033,-19,-11,145,6,1,-30,134,-0.0251,-18
4,Montreal,CAN,1990-03-23,QC,152.0,6.0,2008.0,Mark,73,8474717,0,1,Barberio,Mark Barberio,CAN,D,L,COL,200,20182019,-11,49,6,-1,-13,38,-0.0485,-16,-12,40,5,-3,-12,28,-0.0438,-14
14,Sollentuna,SWE,1987-01-01,,230.0,7.0,2005.0,Patric,71,8471887,0,1,Hornqvist,Patric Hornqvist,SWE,R,R,PIT,189,20182019,-12,182,-22,5,0,170,-0.0271,5,-6,129,-7,-8,12,123,-0.0247,9
15,Landshut,DEU,1993-01-10,,113.0,4.0,2011.0,Tobias,71,8476356,0,1,Rieder,Tobias Rieder,DEU,R,L,EDM,186,20182019,-12,163,-1,8,-22,151,-0.027,-19,1,115,3,5,-7,116,-0.0151,-7
13,Wheaton,USA,1992-03-09,IL,203.0,7.0,2011.0,Ryan,72,8476288,0,1,Dzingel,Ryan Dzingel,USA,L,L,OTT,190,20182019,-12,204,-33,21,-17,192,0.0707,0,-10,156,-23,14,-17,146,0.0716,-1
11,Kennebunkport,USA,1991-11-23,ME,,,,Garnet,74,8477903,0,1,Hathaway,Garnet Hathaway,USA,R,R,CGY,210,20182019,-12,88,-4,8,-26,76,-0.0907,-16,-9,66,-4,5,-20,57,-0.0654,-10
14,London,CAN,1989-12-08,ON,2.0,1.0,2008.0,Drew,73,8474563,0,1,Doughty,Drew Doughty,CAN,D,R,LAK,200,20182019,-12,246,-22,29,-5,234,-0.0197,-19,-14,188,-13,18,-11,174,-0.0256,-19
2,Grande Prairie,CAN,1991-08-20,AB,,,,Tanner,71,8479206,0,1,Fritz,Tanner Fritz,CAN,C,R,NYI,192,20182019,-12,28,-5,-2,-8,16,-0.0441,-5,-11,20,-3,-4,-9,9,-0.0758,-4
3,Markham,CAN,1992-02-04,ON,144.0,5.0,2010.0,Sam,72,8475842,0,1,Carrick,Sam Carrick,CAN,C,R,ANA,204,20182019,-12,26,-9,1,-6,14,-0.1607,-4,-10,20,-5,-2,-6,10,-0.1667,-3
13,Plano,USA,1991-11-28,TX,74.0,3.0,2011.0,Blake,71,8476399,0,1,Coleman,Blake Coleman,USA,C,L,NJD,200,20182019,-12,150,-1,8,-25,138,-0.0048,-19,-6,118,3,4,-20,112,-0.0221,-13
15,Montreal,CAN,1990-02-23,QC,55.0,2.0,2008.0,Marco,75,8474618,0,1,Scandella,Marco Scandella,CAN,D,L,BUF,210,20182019,-12,239,-21,6,-10,227,-0.0318,3,0,182,-4,2,-5,182,-0.0248,2
10,Brno,CZE,1997-04-06,,6.0,1.0,2015.0,Pavel,75,8478401,0,1,Zacha,Pavel Zacha,CZE,C,L,NJD,210,20182019,-12,115,-4,-2,-19,103,-0.0098,-6,4,84,8,-4,-11,88,0.0054,0
6,Calgary,CAN,1990-10-01,AB,,,,Justin,70,8475413,0,1,Dowling,Justin Dowling,CAN,C,L,DAL,180,20182019,-12,66,-6,-4,0,54,0.0301,-2,-9,44,-9,-1,0,35,0.0038,1
12,Landskrona,SWE,1990-10-06,,24.0,1.0,2009.0,Marcus,73,8475149,0,1,Johansson,Marcus Johansson,SWE,L,L,NJD,205,20182019,-12,148,-19,13,-19,136,-0.0115,-6,-1,112,-5,7,-10,111,-0.008,-3
14,Klagenfurt,AUT,1995-02-09,,23.0,1.0,2013.0,Andre,75,8477444,0,1,Burakovsky,Andre Burakovsky,SWE,L,L,WSH,201,20182019,-12,157,-19,2,-23,145,0.0082,5,-25,121,-24,-5,-22,96,-0.0237,4
13,Jyväskylä,FIN,1991-06-03,,106.0,4.0,2009.0,Sami,70,8475222,0,1,Vatanen,Sami Vatanen,FIN,D,R,NJD,185,20182019,-13,226,10,-1,-13,213,0.0039,-22,3,167,18,-7,-1,170,0.0018,-8
13,Yaroslavl,RUS,1991-12-13,,16.0,1.0,2010.0,Vladimir,72,8475765,0,1,Tarasenko,Vladimir Tarasenko,RUS,R,L,STL,225,20182019,-13,179,-13,-2,-1,166,0.0431,2,-1,133,-4,3,6,132,0.0553,0
8,Montmagny,CAN,1996-06-17,QC,176.0,6.0,2014.0,Sammy,74,8478104,0,1,Blais,Sammy Blais,CAN,L,L,STL,205,20182019,-13,79,-14,5,1,66,-0.0064,-4,-8,58,-15,9,3,50,-0.0161,-2
14,London,CAN,1985-01-01,ON,11.0,1.0,2003.0,Jeff,75,8470604,0,1,Carter,Jeff Carter,CAN,C,R,LAK,217,20182019,-13,184,3,-1,-6,171,-0.025,-15,-34,147,-2,-9,-21,113,-0.0857,-23
15,Roberval,CAN,1998-05-12,QC,47.0,2.0,2016.0,Samuel,70,8479398,0,1,Girard,Samuel Girard,CAN,D,L,COL,162,20182019,-13,239,-26,6,4,226,0.0252,7,-9,178,-15,-5,10,169,0.0244,11
14,Anchorage,USA,1984-10-05,AK,183.0,6.0,2003.0,Nate,73,8470775,0,1,Thompson,Nate Thompson,USA,C,L,LAK,214,20182019,-13,109,-12,5,-14,96,-0.0375,-6,-12,83,-8,2,-16,71,-0.0422,-6
6,Milwaukee,USA,1994-02-12,WI,3.0,1.0,2012.0,Alex,73,8476851,0,1,Galchenyuk,Alex Galchenyuk,USA,C,L,ARI,207,20182019,-13,84,-10,1,-4,71,-0.0132,-4,-16,70,-11,-3,-3,54,-0.0412,-2
14,Tver,RUS,1983-04-15,,1.0,1.0,2001.0,Ilya,75,8469454,0,1,Kovalchuk,Ilya Kovalchuk,RUS,L,R,LAK,230,20182019,-13,186,-14,17,-5,173,-0.0248,-16,-20,139,-3,4,-14,119,-0.0485,-21
5,Grand Prairie,CAN,1989-05-10,AB,,,,Carter,74,8477240,0,1,Rowney,Carter Rowney,CAN,R,R,ANA,206,20182019,-13,50,1,0,-11,37,0.059,-14,-10,37,1,0,-11,27,0.0511,-11
6,Winchester,CAN,1994-02-18,ON,10.0,1.0,2012.0,Slater,74,8476886,0,1,Koekkoek,Slater Koekkoek,CAN,D,L,TBL,193,20182019,-13,95,-12,0,0,82,-0.1297,-1,-1,67,-3,1,2,66,-0.1019,1
11,Burnsville,USA,1990-07-02,MN,,,,J.T.,70,8476806,0,1,Brown,J.T. Brown,USA,R,R,MIN,166,20182019,-14,82,4,-5,-12,68,-0.0559,-13,-4,60,8,-2,-6,56,-0.0415,-10
2,Saskatoon,CAN,1988-04-14,SK,68.0,3.0,2006.0,Eric,76,8473468,0,1,Gryba,Eric Gryba,CAN,D,R,NJD,222,20182019,-14,27,-11,0,-8,13,-0.158,-3,-10,21,-8,0,-7,11,-0.1653,-2
14,Kitchener,CAN,1992-08-10,ON,30.0,1.0,2012.0,Tanner,73,8476871,0,1,Pearson,Tanner Pearson,CAN,L,L,LAK,201,20182019,-14,168,-13,16,-13,154,-0.0288,-17,-11,123,-6,10,-15,112,-0.0263,-15
15,Kromeriz,CZE,1999-09-05,,21.0,1.0,2017.0,Filip,74,8480078,0,1,Chytil,Filip Chytil,CZE,C,L,NYR,208,20182019,-14,183,-2,1,-10,169,0.0101,-13,-6,125,-2,4,-7,119,0.0188,-8
8,Karlstad,SWE,1997-01-29,,20.0,1.0,2015.0,Joel,73,8478493,0,1,Eriksson Ek,Joel Eriksson Ek,SWE,C,L,MIN,208,20182019,-14,93,-3,-3,-22,79,-0.0273,-8,-3,66,-3,1,-12,63,-0.0081,-1
14,Johnston,USA,1991-12-01,RI,,,,Noel,70,8478569,0,1,Acciari,Noel Acciari,USA,C,R,BOS,205,20182019,-14,134,-7,1,-5,120,-0.0597,-8,-5,102,-1,4,-4,97,-0.0379,-8
14,Buffalo,USA,1991-08-10,NY,104.0,4.0,2009.0,Marcus,75,8475220,0,1,Foligno,Marcus Foligno,CAN,L,L,MIN,228,20182019,-14,115,9,-1,-25,101,-0.0186,-22,-7,84,12,-3,-20,77,-0.0237,-16
15,Mississauga,CAN,1990-09-20,ON,1.0,1.0,2009.0,John,73,8475166,0,1,Tavares,John Tavares,CAN,C,L,TOR,209,20182019,-14,242,-16,9,13,228,-0.0159,-7,-9,177,-4,-6,11,168,0.0034,1
3,Markham,CAN,1994-07-18,ON,162.0,6.0,2012.0,Joseph,71,8477010,0,1,Blandisi,Joseph Blandisi,CAN,C,L,ANA,187,20182019,-14,38,-3,4,-15,24,-0.0764,-15,-16,31,-4,2,-14,15,-0.1222,-14
15,Sainte-Marie,CAN,1997-01-30,QC,18.0,1.0,2015.0,Thomas,74,8478469,0,1,Chabot,Thomas Chabot,CAN,D,L,OTT,196,20182019,-15,310,-5,5,-10,295,0.0995,-15,-12,224,1,4,-18,212,0.0961,-17
15,Vantaa,FIN,1994-05-23,,74.0,3.0,2012.0,Esa,75,8476902,0,1,Lindell,Esa Lindell,FIN,D,L,DAL,215,20182019,-15,270,-21,14,-9,255,0.0433,-8,-8,195,-18,10,-2,187,0.041,0
2,Hopkins,USA,1993-09-14,MN,176.0,6.0,2011.0,Travis,71,8476329,0,1,Boyd,Travis Boyd,USA,C,R,WSH,185,20182019,-15,24,-8,1,-9,9,-0.0985,-8,-8,15,-3,1,-6,7,-0.0318,-6
5,Calgary,CAN,1985-10-16,AB,,,,Jay,75,8474291,0,1,Beagle,Jay Beagle,CAN,C,R,VAN,210,20182019,-15,39,-3,-6,-14,24,-0.0167,-6,-3,25,1,-1,-3,22,0.0673,-3
9,Villach,AUT,1988-12-01,,,,,Michael,72,8477290,0,1,Raffl,Michael Raffl,AUT,L,L,PHI,200,20182019,-15,74,-4,-9,-12,59,-0.0603,-2,-12,59,-6,-5,-7,47,-0.0491,-1
15,Hartford,USA,1988-04-20,CT,173.0,6.0,2007.0,Nick,73,8474009,0,1,Bonino,Nick Bonino,USA,C,L,NSH,196,20182019,-15,151,-18,9,2,136,-0.0409,-6,-13,116,-8,6,-4,103,-0.046,-11
14,Minneapolis,USA,1984-07-28,MN,17.0,1.0,2003.0,Zach,71,8470610,0,1,Parise,Zach Parise,USA,L,L,MIN,193,20182019,-15,186,3,-2,-38,171,-0.0055,-16,-5,137,8,0,-27,132,-0.0101,-13
11,Regina,CAN,1985-05-10,SK,19.0,1.0,2003.0,Ryan,76,8470612,0,1,Getzlaf,Ryan Getzlaf,CAN,C,R,ANA,225,20182019,-15,168,-3,-5,-33,153,0.0905,-7,-6,119,1,-8,-15,113,0.1275,1
14,Eden Prairie,USA,1993-06-03,MN,130.0,5.0,2011.0,Nick,74,8476372,0,1,Seeler,Nick Seeler,USA,D,L,MIN,198,20182019,-15,166,0,-4,-21,151,-0.0089,-11,5,116,7,0,-10,121,0.0171,-2
14,St. Paul,CAN,1984-05-25,AB,214.0,7.0,2003.0,Kyle,74,8470803,0,1,Brodziak,Kyle Brodziak,CAN,C,R,EDM,205,20182019,-15,117,10,-9,-27,102,-0.0467,-16,-9,84,13,-10,-19,75,-0.0584,-12
15,Huddinge,SWE,1993-04-18,,6.0,1.0,2011.0,Mika,74,8476459,0,1,Zibanejad,Mika Zibanejad,SWE,C,R,NYR,213,20182019,-15,205,0,20,-25,190,0.0118,-35,-1,149,4,16,-9,148,0.0351,-21
